legacy_id,name,lat,lng,state_code,state_name,layer_code,subtype_code,site_form_code,verification_status,confidence,review_notes,description,primary_url,raw_category,category_label,source_folder,owner_name,layer_label,cost,showers,is_active
s823,Search Bay Dispersed Camping,45.99355121693662,-84.51579533948188,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Primitive waterfront dispersed camping east of the bridge area.,https://thedyrt.com/camping/michigan/search-bay-dispersed,boondocking,,,Public Land,Boondocking / dispersed,Free,No,True
s824,Seaton Creek Campground,44.3577778,-85.8091667,MI,Michigan,federal,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Rustic Forest Service campground on Seaton Creek with connector access to the Manistee River Trail.,https://www.fs.usda.gov/r09/huron-manistee/recreation/seaton-creek-campground,federal rustic,,,US Forest Service,Federal campgrounds,$30/night,No,True
s825,Seney Township Campground,46.3539575,-85.9631114,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,Local campgrounds,,,True
s826,Seven Lakes State Park,42.8106482,-83.6674177,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s831,Shamrock Park,41.9519924,-86.3344904,MI,Michigan,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s834,Shoepac Lake State Forest Campground,45.2397111,-84.170481,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s835,Shupac Lake State Forest Campground,44.8238182,-84.4794755,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s838,Silver Creek State Forest Campground,44.1173652,-85.6848632,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s839,Silver Lake - Boat in,46.6664939,-87.8529904,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,boondocking,Boondocking,places from others,,Boondocking / dispersed,,,True
s840,Silver Lake 1,46.6612423,-87.8371345,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,boondocking,Boondocking,Boondocking places I've been,,Boondocking / dispersed,,,True
s841,Silver Lake 2,46.650547,-87.8510469,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,boondocking,Boondocking,Boondocking places I've been,,Boondocking / dispersed,,,True
s842,Silver Lake 3,46.6542482,-87.8143247,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,boondocking,Boondocking,Boondocking places I've been,,Boondocking / dispersed,,,True
s843,Silver Lake State Park Campground,43.6614548,-86.4949624,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s849,Sleeper State Park,43.9789761,-83.2102189,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s850,Sleeper State Park Campground,43.83,-83.1,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Starter addition in v18.5. State campground pin to verify against your master data.,https://www.michigan.gov/recsearch/parks/sleeper,state modern,,,Michigan DNR,State campgrounds,Varies,Yes,True
s852,Sleepy Hollow State Park,42.9252559,-84.4094207,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s858,South Gemini Lake State Forest Campground,46.4812012,-86.3043218,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s859,South Higgins Lake Camping,44.4235184,-84.6845567,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s860,South Higgins Lake State Park Campground,44.477,-84.69,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Starter addition in v18.5. State campground pin to verify against your master data.,https://www.michigan.gov/recsearch/parks/southhigginslake,state modern,,,Michigan DNR,State campgrounds,Varies,Yes,True
s862,South Manistique Lake Campground,46.1760957,-85.791507,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s1048,Sparrow Rapids Campground,46.50477544,-88.94735023,MI,Michigan,federal,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Limited-service Ottawa NF campground with 6 sites near the East Branch Ontonagon River; no potable water.,https://www.fs.usda.gov/r09/ottawa/recreation/sparrow-rapids-campground,federal rustic,Federal Campgrounds,Federal Campgrounds,,Federal campgrounds,,,True
s869,Spring Lake State Forest Campground,44.563385,-85.366276,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s870,Spruce Campground,44.3887337,-84.0330264,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s873,Stafford County Park,43.9435442,-82.7098702,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,Local campgrounds,,,True
s875,Stannard Township RV Campground,46.5370354,-89.1770282,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,Local campgrounds,,,True
s879,Steuben Lake - Manistique Rapid River Dispersed,46.2024167,-86.42781518,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Primitive dispersed campsite in the Escanaba River / Manistique Rapid River district.,https://thedyrt.com/camping/michigan/crooked-lake-dispersed-campsite,boondocking,,,Hiawatha National Forest / user-reported location,Boondocking / dispersed,Free,No,True
s1082,Steuben Lake Campsites,46.19676027,-86.42600861,MI,Michigan,federal,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Official Hiawatha National Forest primitive campsites page added. Two primitive sites on Steuben Lake.,https://www.fs.usda.gov/r09/hiawatha/recreation/steuben-lake-campsites,public,Federal Campgrounds,Federal Campgrounds,US Forest Service,Federal campground,,,True
s882,Stoney Creek Trail Camp,45.4065622,-84.4399028,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s883,Straits State Park,45.85507,-84.719492,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s884,Straits State Park Campground,45.851,-84.72,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Starter addition in v18.5. State campground pin to verify against your master data.,https://www.michigan.gov/recsearch/parks/straits,state modern,,,Michigan DNR,State campgrounds,Varies,Yes,True
s887,Sturgeon Gorge Boondocking,46.5737562,-88.6635304,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Just down from the campground there's 3 or 4 pullouts along the river you can boondock at.,,boondocking,Boondocking,Boondocking places I've been,,Boondocking / dispersed,,,True
s888,Sturgeon River bridge,46.6147989,-88.4526484,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,The road no longer goes all the way through so there's not much traffic.  But the North Country Trail does go through here.,,boondocking,Boondocking,Boondocking places I've been,,Boondocking / dispersed,,,True
s889,Sturgeon River Campground,46.570036,-88.656507,MI,Michigan,federal,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Ottawa National Forest campground near Sturgeon River Gorge Wilderness with 9 sites and no potable water. OHV-friendly area and useful dispersed-camping anchor.,https://www.fs.usda.gov/r09/ottawa/recreation/sturgeon-river-campground,federal,Federal Campgrounds,Federal Campgrounds,,Federal campgrounds,,,True
s891,Sugarloaf Lake Campground,42.3419643,-84.121542,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s892,Sulak Campground,43.923778,-86.013254,MI,Michigan,federal,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,No-fee federal campground near the North Country Trail west of Baldwin.,https://www.fs.usda.gov/r09/huron-manistee/recreation/sulak-campground,federal rustic,,,US Forest Service,Federal campgrounds,Free,No,True
s894,Sunken Lake Park,45.2092606,-83.7240622,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s896,Sunrise Lake State Forest Campground,44.0284151,-85.3330837,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s1069,Sunset Bay RV Resort and Campground,47.38486516,-88.38436882,MI,Michigan,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Private RV resort/campground on Lake Superior in Allouez Township.,,private modern,Private Campgrounds,Private Campgrounds,,Private campgrounds,,,True
s1073,Swan Lake Campsites,46.16521194,-86.57843611,MI,Michigan,federal,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Official Hiawatha National Forest primitive campsites page added. Four primitive sites on Swan Lake along Pine Marten Run Trail.,https://www.fs.usda.gov/r09/hiawatha/recreation/swan-lake-campsites,public,Federal Campgrounds,Federal Campgrounds,US Forest Service,Federal campground,,,True
s901,Tahquamenon Falls State Park - Lower Falls Portage Campground,46.6031919,-85.1978829,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s902,Tahquamenon Falls State Park Rivermouth Campgrounds,46.5562704,-85.035522,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s903,Tahquamenon River Mouth Campground,46.559,-85.0351,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,"Rivermouth campground area at Tahquamenon Falls State Park near 32130 W. South River Road, Paradise.",https://www.michigan.gov/tahquamenonfalls,state modern,,,Michigan DNR,State campgrounds,Varies,Yes,True
s905,Tank Lake,46.6024279,-85.7434578,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,There's a spot for a pop up or two,,boondocking,Boondocking,Boondocking places I've been,,Boondocking / dispersed,,,True
