id,state,name,countyRegion,leadType,likelyLayer,status,priority,sourceType,coordinateConfidence,blocker,nextAction,relatedActiveOrPendingRecord,lastCheckedVersion,notes
pa-lead-dcnr-state-forest-designated-campsites-master-gis-extraction,PA,PA DCNR State Forest Designated Campsites GIS master extraction,State forest systems statewide; filter to SC/SW assignment forests first,geometry_or_gis_extraction,Boondocking / Dispersed; Rustic / Primitive; Boat / Backpack depending site type,Official GIS point layer found; query extraction still needed,High,Official PA DCNR ArcGIS REST,Official ArcGIS point layer with Latitude/Longitude fields; extraction blocked in this environment,This is the real route. Do not hand-place forest centroids.,"Query layer 0 and filter `ParkResForestName` / district / county for Michaux, Tuscarora, Rothrock, Buchanan, Forbes, Laurel Ridge-related records.",,v23.1.64,"DCNR REST says the service is camping sites on PA state forest lands; layer is `Designated Campsites`; fields include `Name`, `Type`, `FireRing`, `PicnicTables`, `TrailerAccess`, `Permit`, `Water`, `Latrines`, `CampingArea`, `Description`, `ParkResForestName`, `ParkRes_ParkID`, `ParkRes_SiteID`, `Latitude`, and `Longitude`. ([PA DCNR GIS][1])"
pa-lead-loyalsock-state-forest-roadside-backpack-watertrail-campsite-extraction,PA,Loyalsock State Forest Roadside / Backpack / Water-Trail Camping,Sullivan / Bradford / Lycoming edge,coordinate_rescue,Boondocking / Dispersed / Boat / Backpack,Official state-forest extraction lead,High,PA DCNR official,"DCNR rule proof, no exact points extracted","Good system lead, not exact enough yet",Add durable lead,,v23.1.64,DCNR says Loyalsock supports primitive water-trail camping on Bureau of Forestry islands and state forest camping opportunities; related backlog includes Masten/bridle/roadside/backpack systems. ([Pennsylvania Government][14])
pa-lead-loyalsock-state-forest-camping-extraction,PA,Loyalsock State Forest Roadside / Masten / Bridle / Backpack / Water-Trail Camping,Sullivan / Bradford / Lycoming edge,coordinate_rescue,Boondocking / Dispersed,Official rule/area lead,High,PA DCNR state forest,Official DCNR rule proof; exact site extraction needed,Exact points needed before active site import,Add lead; GIS/QGIS pass,,v23.1.62,"DCNR identifies Masten CCC Camping Area, Bridle Trailhead, roadside/hike-in options, water-trail islands, and primitive backpacking. ([Pennsylvania Government][17])"
pa-lead-sullivan-pioneer-campground-coordinate-rescue,PA,Pioneer Campground,Sullivan / Muncy Valley / Laporte,coordinate_rescue,Private Campgrounds,Coordinate rescue lead,High,Operator + directory,Operator/address proof; no extracted coordinate,Strong lead,Promote after map-click,,v23.1.62,Operator says campground is open early April–early December; Good Sam lists address 307 Pioneer Trail. ([pioneercampground.com][52])
pa-lead-sullivan-falling-waters-campground-coordinate-rescue,PA,Falling Waters Campground,Sullivan / Shunk,coordinate_rescue,Private Campgrounds,Coordinate rescue lead,High,Operator + tourism,Operator/address proof; no extracted coordinate,Good active candidate after coordinate rescue,Promote after coordinate extraction,,v23.1.62,"Operator confirms 64 sites with electric/water/sewer hookups, tent sites, cabins, dump station and restrooms; tourism lists address. ([fallingwaterscampground.com][53])"
pa-lead-susquehanna-shore-forest-campground-coordinate-rescue,PA,Shore Forest Campground,Susquehanna / Hop Bottom,coordinate_rescue,Private Campgrounds,Coordinate rescue lead,High,Operator + tourism,Operator/address proof; no extracted coordinate,Strong lead,Promote after map-click,,v23.1.62,"Operator/tourism confirms cabins, RV and tent camping at 121 The Driveway, Hop Bottom. ([Shore Forest Campground][31])"
pa-lead-susquehanna-montrose-campground-coordinate-rescue,PA,Montrose Campground,Susquehanna / New Milford-Montrose area,coordinate_rescue,Private Campgrounds,Coordinate rescue lead,High,PA Campground Owners Association listing,Campground directory proof; no extracted coordinate,Facebook/operator dependency likely,Verify operator source and coordinate,,v23.1.62,"PA campground directory lists Montrose Campground at 403 Pratt Road, New Milford. ([PA Camping][33])"
pa-lead-susquehanna-shady-rest-campground-coordinate-rescue,PA,Shady Rest Campground,Susquehanna / Union Dale area,coordinate_rescue,Private Campgrounds,Coordinate/address rescue lead,High,Tourism / local,Tourism proof; exact address conflict unresolved,Conflicting/weak address trail; do not import until resolved,Normal browser/operator confirmation,,v23.1.62,"Susquehanna tourism source confirms RV-capable sites, dump station, cable/Wi-Fi hotspot. ([VisitSusqCo][32])"
pa-susquehannock-dyer-equestrian-camping-area-gis-rescue,PA,Dyer Equestrian Camping Area — Susquehannock State Forest,Susquehannock State Forest,coordinate_rescue,Rustic / Primitive,Research Needed,High,Official PA DCNR,Official proof; exact points blocked.,Coordinate blocked.,Add lead.,,v23.1.64,"DCNR identifies Dyer as a Susquehannock State Forest equestrian camping area; sites offer trailer parking, hitching post, picnic table, and fire ring. ([Pennsylvania Government][8])"
pa-susquehannock-horsey-hilton-equestrian-camping-area-gis-rescue,PA,Horsey Hilton Equestrian Camping Area — Susquehannock State Forest,Susquehannock State Forest,coordinate_rescue,Rustic / Primitive,Research Needed,High,Official PA DCNR,Official proof; exact points blocked.,Coordinate blocked.,Add lead.,,v23.1.64,"DCNR identifies Horsey Hilton as a Susquehannock equestrian camping area with trailer parking, hitching post, picnic table, and fire ring. ([Pennsylvania Government][8])"
pa-susquehannock-roadside-campsite-system-gis-rescue,PA,Susquehannock State Forest Roadside Campsite System,Susquehannock State Forest,coordinate_rescue,Boondocking / Dispersed,Research Needed,High,Official PA DCNR,Official system proof; exact points blocked.,Strong system lead.,Add lead.,,v23.1.64,"DCNR says Susquehannock has roadside campsites and equestrian camping areas, all designated/reservation-based; no hookups/dump/trash. ([Pennsylvania Government][8])"
pa-tiadaghton-state-forest-roadside-hikein-rustic-campsite-system-gis-rescue,PA,Tiadaghton State Forest Roadside / Hike-in / Rustic Campsite System,Tiadaghton State Forest,coordinate_rescue,Mixed: Boondocking / Dispersed + Boat / Backpack + Rustic / Primitive,Research Needed,High,Official PA DCNR,Official system proof; exact points blocked.,Mixed system; do not import as one vague pin.,Add lead; GIS extraction/split.,,v23.1.64,"DCNR lists roadside campsites, roadside hike-in sites, trailside campsites including Bonnell Flats, and rustic campsites including Black Walnut Bottom and Tomb Flats. ([Pennsylvania Government][9])"
pa-lead-tioga-state-forest-improved-camping-areas-gis-extraction,PA,"Tioga State Forest improved camping areas — Asaph, County Bridge, Hoffman, Tiadaghton",Tioga,coordinate_rescue,Rustic / Primitive,Official state forest camping system; coordinates/site extraction needed,High,PA DCNR / ReserveAmerica,Interactive GIS/reservation metadata needed,Strong official lead; exact camp-area points need GIS/devtools/QGIS.,Add durable lead.,,v23.1.62,"ReserveAmerica says Tioga State Forest has four improved camping areas — Hoffman, Tiadaghton, Asaph, and County Bridge — with picnic tables, fire rings, latrines, and no other amenities; DCNR says Asaph/County Bridge require reservations and points users to the interactive State Forest Camping Sites GIS map. ([Pennsylvania State Parks][29])"
pa-tioga-state-forest-roadside-hikein-trailside-camping-system-gis-rescue,PA,Tioga State Forest Roadside / Hike-in / Trailside Camping System,Tioga State Forest,coordinate_rescue,Mixed: Boondocking / Dispersed + Boat / Backpack + Rustic / Primitive,Research Needed,High,Official PA DCNR,Official system proof; exact points blocked.,"Strong system lead, coordinate blocked.",Add lead.,,v23.1.64,"DCNR says Tioga has five types of motorized/roadside campsite opportunities, including roadside, hike-in, and trailside camping areas such as Darling Run, Hoffman Farm, and Tiadaghton Camping Areas. ([Pennsylvania Government][10])"
pa-venango-oil-creek-state-park-campground-coordinate-rescue,PA,Oil Creek State Park Campground,Venango,coordinate_rescue,Rustic / Primitive,Research Needed,High,PA DCNR,Official camping proof recovered; exact campground coordinate blocked.,Hold as lead until component details confirmed.,Add lead.,,v23.1.62,PA state camping page lists Oil Creek State Park camping year-round. ([Pennsylvania Government][26])
pa-venango-oil-creek-trail-shelters-coordinate-rescue,PA,Oil Creek State Park Trail Shelters / Backpack Camping,Venango,coordinate_rescue,Boat / Backpack,Research Needed,High,PA DCNR,Official stay-night proof exists in state camping list; exact shelter coordinates not recovered.,Do not pin to park office.,Add lead.,,v23.1.62,State camping page lists Oil Creek State Park year-round; DCNR overnight brochure also lists Oil Creek with shelter/backpacking-style overnight symbols. ([Pennsylvania Government][26])
pa-clear-creek-danner-primitive-camping-area-gis-rescue,PA,Danner Primitive Camping Area — Clear Creek State Forest,Venango / Clear Creek State Forest / Kennerdell Tract,coordinate_rescue,Rustic / Primitive,Research Needed,High,Official PA DCNR,Official DCNR proof; exact point/area coordinate blocked.,High-value lead from prior PA backlog.,Add lead; GIS/reservation extraction.,,v23.1.64,"DCNR describes Danner Primitive Camping Area along the Allegheny River in the Kennerdell Tract, with picnic table, campfire ring, vault toilet, and permit/reservation requirements. ([Pennsylvania Government][4])"
pa-warren-chapman-state-park-campground-coordinate-rescue,PA,Chapman State Park Campground,Warren,coordinate_rescue,Modern Campgrounds,Research Needed,High,PA DCNR,Official camping proof recovered; exact coordinate blocked.,Good state park campground lead.,Add lead.,,v23.1.62,PA state camping page lists Chapman State Park camping April–December. ([Pennsylvania Government][26])
pa-lead-wayne-keen-lake-camping-cottage-resort-coordinate-rescue,PA,Keen Lake Camping & Cottage Resort,Wayne / Waymart,coordinate_rescue,Private Campgrounds,Coordinate rescue lead,High,Operator + tourism,Operator address/interactive map; no extracted lat/lon,Strong active candidate once coordinate is recovered,Map-click/operator-map extraction,,v23.1.62,"Operator/tourism confirms tenting, RV camping, glamping, rentals and campground map at 155 Keen Lake Rd. ([PA Camping][28])"
pa-lead-loyalhanna-lake-bush-recreation-area-campground,PA,Bush Recreation Area Campground / Loyalhanna Lake,Westmoreland,coordinate_rescue,Modern Campgrounds,lead_coordinate_rescue,High,Recreation.gov / USACE,Recreation.gov/USACE proof + address; coordinate rescue needed,Strong lead; needs campground coordinate,Add lead,,v23.1.62,"Recreation.gov and USACE describe Bush Recreation Area campground at Loyalhanna Lake with full RV hookup to primitive tent sites, flush toilets, drinking water, showers, and dump station. ([Recreation.gov][21])"
pa-lead-westmoreland-donegal-campground,PA,Donegal Campground,Westmoreland,coordinate_rescue,Private Campgrounds,lead_coordinate_rescue,High,Operator,Operator proof + address; coordinate rescue needed,Needs coordinate and amenities confirmation,Add lead,,v23.1.62,"Operator lists Donegal Campground at 106 Yeckel Drive, open Apr. 1–Oct. 31, with campground map/rates. ([donegalcampground.com][33])"
pa-lead-westmoreland-county-organized-group-camping-system,PA,Westmoreland County Parks Organized Group Camping Areas,Westmoreland,coordinate_rescue,Rustic / Primitive or Needs Verification,lead_group_camping,High,County official,Official county proof; group-only details/coordinates needed,Do not active-add as normal campground yet,Add lead,,v23.1.62,"Westmoreland County says organized group camping is available in some county parks, but no individual/family camping; application/permit process required. ([westmorelandcountypa.gov][34])"
pa-lead-wyoming-rustic-creek-former-cozy-creek-coordinate-rescue,PA,Rustic Creek Family Campground / former Cozy Creek,Wyoming / Tunkhannock,coordinate_rescue,Private Campgrounds,Coordinate rescue lead,High,Operator + tourism,Operator address; no extracted coordinate,Obvious miss; coordinate still pending,Promote after map-click,,v23.1.62,"Operator/tourism confirm year-round campground, tent sites, full-hookup RV sites, cabins at 30 Vacation Lane. ([Rustic Creek Family Campground][34])"
pa-lead-wyoming-stony-mountain-family-campground-coordinate-rescue,PA,Stony Mountain Family Campground,Wyoming / Tunkhannock,coordinate_rescue,Private Campgrounds,Coordinate rescue lead,High,Operator + tourism,Operator address; no extracted coordinate,Strong lead,Promote after map-click,,v23.1.62,"Operator/tourism confirm campground at 644 Stony Mountain Rd with wooded/open area, lake, playground/store. ([Stony Mountain Family Campgrou][35])"
pa-lead-codorus-campground-coordinate-correction,PA,Codorus State Park Campground / Camping Components,York / Codorus SP,coordinate_rescue,Modern Campgrounds,coordinate_correction / component_verification,High,PA DCNR official page + ReserveAmerica,Official camping proof found; exact current campground-loop coordinate not recovered from official source in this pass; NO HONEST COORDINATE,This is specifically a coordinate-correction target if current active row uses broad park coordinate.,Add/update lead; supervisor should extract official campground PDF coordinate before active correction.,,v23.1.64,https://www.pa.gov/agencies/dcnr/recreation/where-to-go/state-parks/find-a-park/codorus-state-park ; https://pennsylvaniastateparks.reserveamerica.com/camping/codorus-state-park/r/campgroundDetails.do?contractCode=PA&parkId=880316
